date,open,high,low,close,volume
2024-12-04,140.98,141.37,140.98,141.22,840.0
2024-12-05,141.24,141.31,141.06,141.07,880.0
2024-12-06,141.08,141.27,141.02,141.27,2239.0
2024-12-07,141.28,141.36,141.23,141.25,407.0
2024-12-09,141.33,141.5,141.27,141.29,1708.0
2024-12-10,141.27,141.39,141.02,141.1,5405.0
2024-12-11,141.11,141.14,141.02,141.09,3536.0
2024-12-12,141.14,141.26,140.95,141.21,1202.0
2024-12-13,141.23,141.38,141.08,141.31,675.0
2024-12-14,141.31,141.31,141.16,141.16,143.0
2024-12-16,141.27,141.27,141.06,141.06,1149.0
2024-12-17,141.07,141.12,140.89,140.96,662.0
2024-12-18,140.9,141.17,140.85,141.1,1068.0
2024-12-19,141.09,141.28,140.65,141.14,2772.0
2024-12-20,141.15,141.47,141.03,141.21,2795.0
2024-12-21,141.19,141.38,141.18,141.33,171.0
2024-12-23,141.4,141.4,141.06,141.06,4415.0
2024-12-24,141.07,141.09,140.92,140.96,1378.0
2024-12-25,140.93,141.1,140.88,141.0,818.0
2024-12-26,140.99,140.99,140.58,140.7,550.0
2024-12-27,140.68,140.88,140.53,140.57,741.0
2024-12-28,140.58,140.64,140.49,140.49,98.0
2024-12-30,140.54,140.85,140.45,140.82,1069.0
2024-12-31,140.81,140.97,140.75,140.93,234.0
2025-01-01,140.82,140.94,140.82,140.93,33.0
2025-01-02,140.9,140.9,140.79,140.81,71.0
2025-01-03,140.86,140.87,140.78,140.84,90.0
2025-01-04,140.78,140.89,140.74,140.88,99.0
2025-01-06,140.56,140.72,140.27,140.3,824.0
2025-01-07,140.27,140.45,140.27,140.33,1284.0
2025-01-08,140.36,140.36,139.97,140.05,1367.0
2025-01-09,140.02,140.14,139.87,139.97,1232.0
2025-01-10,139.98,140.31,139.65,139.65,2590.0
2025-01-11,139.68,139.7,139.38,139.39,218.0
2025-01-13,139.24,139.46,139.24,139.33,103.0
2025-01-14,139.33,139.55,139.2,139.53,1549.0
2025-01-15,139.53,139.59,139.32,139.42,1082.0
2025-01-16,139.4,139.95,139.38,139.78,1179.0
2025-01-17,139.77,140.06,139.77,139.8,697.0
2025-01-18,139.82,139.94,139.77,139.94,173.0
2025-01-20,139.85,139.93,139.75,139.85,382.0
2025-01-21,139.84,140.04,139.81,139.96,958.0
2025-01-22,139.96,140.03,139.72,139.88,555.0
2025-01-23,139.91,139.96,139.71,139.75,904.0
2025-01-24,139.73,139.73,139.41,139.61,1263.0
2025-01-25,139.5,139.53,139.38,139.46,149.0
2025-01-27,139.61,139.97,139.57,139.96,630.0
2025-01-28,139.96,140.2,139.85,139.92,1006.0
2025-01-29,139.9,140.09,139.79,139.96,621.0
2025-01-30,139.91,139.95,139.67,139.76,653.0
2025-01-31,139.77,139.83,139.44,139.55,1911.0
2025-02-01,139.53,139.56,139.47,139.47,196.0
2025-02-03,139.62,139.82,139.32,139.54,1262.0
2025-02-04,139.59,139.73,139.19,139.25,1749.0
2025-02-05,139.28,139.28,138.97,139.21,1795.0
2025-02-06,139.21,139.33,139.02,139.13,2325.0
2025-02-07,139.1,139.13,138.81,138.94,1320.0
2025-02-08,138.96,138.99,138.71,138.84,260.0
2025-02-10,138.78,139.0,138.72,138.81,1203.0
2025-02-11,138.78,138.89,138.48,138.83,506.0
2025-02-12,138.84,138.85,138.56,138.65,1059.0
2025-02-13,138.64,138.66,138.27,138.58,1490.0
2025-02-14,138.61,138.74,138.37,138.37,521.0
2025-02-15,138.4,138.51,138.35,138.43,175.0
2025-02-17,138.43,138.49,138.1,138.1,1206.0
2025-02-18,138.06,138.18,137.74,137.81,631.0
2025-02-19,137.79,138.02,137.64,137.71,918.0
2025-02-20,137.7,137.99,135.61,137.64,986.0
2025-02-21,137.66,138.54,137.55,138.1,1444.0
2025-02-22,138.13,138.52,138.11,138.51,432.0
2025-02-24,138.55,138.55,138.29,138.52,48.0
2025-02-25,138.55,138.8,138.35,138.74,1271.0
2025-02-26,138.7,139.13,138.49,138.68,2081.0
2025-02-27,138.67,138.7,138.1,138.17,1057.0
2025-02-28,138.17,138.72,138.06,138.55,1223.0
2025-03-01,138.55,138.56,138.45,138.52,586.0
2025-03-03,138.44,138.48,138.18,138.23,749.0
2025-03-04,138.19,138.4,137.94,138.21,1704.0
2025-03-05,138.24,138.41,137.86,137.98,1586.0
2025-03-06,137.91,137.95,136.96,137.33,3265.0
2025-03-07,137.31,137.62,137.15,137.58,4014.0
2025-03-08,137.58,137.66,137.22,137.25,2227.0
2025-03-10,137.18,137.43,136.99,137.17,3303.0
2025-03-11,137.16,137.89,137.16,137.66,2626.0
2025-03-12,137.65,137.65,137.23,137.49,1388.0
2025-03-13,137.49,137.59,137.12,137.24,722.0
2025-03-14,137.21,137.7,137.07,137.56,784.0
2025-03-15,137.55,137.59,137.48,137.49,789.0
2025-03-17,137.67,137.87,137.49,137.82,674.0
2025-03-18,137.88,137.9,137.59,137.72,691.0
2025-03-19,137.7,137.84,137.44,137.46,665.0
2025-03-20,137.48,137.63,137.37,137.57,102.0
2025-03-21,137.61,137.67,137.31,137.56,474.0
2025-03-22,137.57,137.6,137.47,137.48,110.0
2025-03-24,137.51,137.51,137.15,137.17,655.0
2025-03-25,137.21,137.25,136.8,136.85,526.0
2025-03-26,136.81,136.94,136.7,136.81,675.0
2025-03-27,136.78,136.98,136.73,136.9,665.0
2025-03-28,136.83,137.32,136.77,137.17,1285.0
